StateFIPS,CongressionalDistrict,StateUpper,StateLower,StateAbbreviation,Population2016,CDInSLD,SLDInCD
50,0,WDM,W-4,VT,7289.86,0.012,1
50,0,WDM,W-5,VT,3911.963,0.006,1
50,0,WDM,W-6,VT,1973.428,0.003,1
50,0,WDM,W21,VT,4068.985,0.007,1
50,0,WDM,W22,VT,3811.159,0.006,1
50,0,WDM,W23,VT,3795.651,0.006,1
50,0,WDM,WBW,VT,1212.554,0.002,1
50,0,WDM,WIB,VT,2012.199,0.003,1
50,0,WSR,R-W,VT,916.609,0.001,1
50,0,WSR,RW2,VT,3112.536,0.005,1
50,0,WSR,WBW,VT,2268.909,0.004,1
50,0,WSR,Y-1,VT,7878.336,0.013,1
50,0,WSR,Y-2,VT,4105.157,0.007,1
50,0,WSR,Y-5,VT,4243.236,0.007,1
50,0,WSR,Y-R,VT,3824.102,0.006,1
50,0,WSR,Y31,VT,4109.074,0.007,1
50,0,WSR,Y32,VT,8854.682,0.014,1
50,0,WSR,Y41,VT,3801.579,0.006,1
50,0,WSR,Y42,VT,7756.905,0.012,1
50,0,WSR,YO1,VT,2715.553,0.004,1
50,0,WSR,YO2,VT,4814.158,0.008,1
51,1,1,96,VA,13151.084,0.017,0.581
51,1,3,93,VA,4594.663,0.006,0.239
51,1,3,96,VA,38275.161,0.049,0.407
51,1,3,97,VA,33011.829,0.042,0.646
51,1,3,98,VA,48842.171,0.062,1
51,1,4,54,VA,24323.084,0.031,0.711
51,1,4,55,VA,47319.853,0.06,0.647
51,1,4,97,VA,51621.579,0.065,0.644
51,1,4,98,VA,21901,0.028,1
51,1,4,99,VA,50876.867,0.065,0.638
51,1,6,98,VA,8782,0.011,1
51,1,9,55,VA,12241.073,0.016,1
51,1,12,55,VA,14080.893,0.018,1
51,1,13,13,VA,23018.564,0.029,0.026
51,1,13,50,VA,14829.354,0.019,0.063
51,1,17,28,VA,10428.154,0.013,0.36
51,1,17,54,VA,10773.531,0.014,0.052
51,1,17,88,VA,17927.087,0.023,0.444
51,1,27,2,VA,3095.185,0.004,1
51,1,27,18,VA,6077.157,0.008,0.123
51,1,27,31,VA,4553.895,0.006,0.119
51,1,27,88,VA,11929.8,0.015,0.716
51,1,28,2,VA,24863.348,0.032,0.957
51,1,28,13,VA,135.883,0,0.005
51,1,28,28,VA,73481.821,0.093,0.077
51,1,28,31,VA,6299.305,0.008,1
51,1,28,50,VA,5168.08,0.007,1
51,1,28,51,VA,23439.801,0.03,0.859
51,1,28,88,VA,21148.006,0.027,0.159
51,1,28,99,VA,31347.63,0.04,1
51,1,29,13,VA,17405.468,0.022,0.286
51,1,29,31,VA,3481.999,0.004,0.08
51,1,29,50,VA,27570.642,0.035,0.138
51,1,29,51,VA,5410.404,0.007,0.137
51,1,36,2,VA,16327.732,0.021,0.338
51,1,36,28,VA,5273.569,0.007,1
51,1,36,31,VA,31556.54,0.04,0.757
51,1,36,52,VA,3057.365,0.004,0.082
51,1,39,51,VA,21055.056,0.027,0.529
51,2,1,93,VA,22989.839,0.032,0.187
51,2,1,96,VA,9494.876,0.013,0.419
51,2,2,91,VA,46175.466,0.063,0.728
51,2,2,93,VA,5853.304,0.008,1
51,2,2,95,VA,32.196,0,0.001
51,2,2,96,VA,3103.695,0.004,1
51,2,3,91,VA,23809.491,0.033,1
51,2,3,93,VA,13731.715,0.019,0.715
51,2,3,96,VA,21565.953,0.03,0.229
51,2,6,79,VA,13659.844,0.019,0.324
51,2,6,83,VA,33207.557,0.046,0.862
51,2,6,89,VA,3171.919,0.004,0.107
51,2,6,100,VA,78391.144,0.108,0.769
51,2,7,21,VA,28111.309,0.039,0.119
51,2,7,82,VA,14534.097,0.02,1
51,2,7,83,VA,48196.621,0.066,1
51,2,7,85,VA,83494.846,0.115,0.76
51,2,7,90,VA,31116.297,0.043,1
51,2,8,21,VA,14719.067,0.02,0.076
51,2,8,81,VA,43654.991,0.06,1
51,2,8,82,VA,68612.51,0.094,1
51,2,8,84,VA,77905.445,0.107,0.685
51,2,14,21,VA,34234.954,0.047,0.515
51,2,14,81,VA,3083.523,0.004,0.085
51,2,14,84,VA,5053.092,0.007,0.122
51,3,1,80,VA,4645.974,0.006,1
51,3,1,92,VA,10426.006,0.014,0.237
51,3,1,93,VA,36022.114,0.047,0.293
51,3,1,94,VA,77073.822,0.102,0.663
51,3,1,95,VA,31684.012,0.042,0.44
51,3,2,79,VA,9586.518,0.013,1
51,3,2,80,VA,6136.767,0.008,0.235
51,3,2,91,VA,9392.47,0.012,0.148
51,3,2,92,VA,68088.266,0.09,0.695
51,3,2,94,VA,2841.283,0.004,1
51,3,2,95,VA,48540.584,0.064,0.774
51,3,3,64,VA,19663.476,0.026,1
51,3,3,76,VA,11164.27,0.015,0.918
51,3,5,77,VA,60051.182,0.079,0.625
51,3,5,78,VA,24958.06,0.033,0.391
51,3,5,81,VA,9673.55,0.013,0.137
51,3,5,89,VA,50823.382,0.067,0.763
51,3,5,90,VA,50792.087,0.067,1
51,3,6,79,VA,28439.248,0.037,0.676
51,3,6,80,VA,3717.06,0.005,0.252
51,3,6,89,VA,26375.785,0.035,0.893
51,3,6,100,VA,1508.226,0.002,0.015
51,3,14,64,VA,9143.037,0.012,0.253
51,3,14,75,VA,1078.915,0.001,0.028
51,3,14,76,VA,14073.063,0.019,0.253
51,3,14,79,VA,2849.534,0.004,0.22
51,3,14,80,VA,5283.303,0.007,0.253
51,3,18,64,VA,10447.697,0.014,0.063
51,3,18,75,VA,4568.876,0.006,0.027
51,3,18,76,VA,24946.108,0.033,0.174
51,3,18,77,VA,7204.321,0.009,0.43
51,3,18,79,VA,25990.78,0.034,1
51,3,18,80,VA,61999.492,0.082,0.952
51,4,5,77,VA,6588.594,0.009,0.069
51,4,5,78,VA,1782.872,0.002,0.028
51,4,5,81,VA,4124.697,0.005,0.059
51,4,9,62,VA,8379.13,0.011,1
51,4,9,68,VA,10063.818,0.013,1
51,4,9,69,VA,8356.827,0.011,1
51,4,9,70,VA,30439.103,0.04,1
51,4,9,71,VA,53689.447,0.07,1
51,4,9,74,VA,54776.668,0.071,0.646
51,4,10,68,VA,28115.088,0.037,0.32
51,4,10,69,VA,43522.816,0.057,0.792
51,4,10,71,VA,15420.842,0.02,1
51,4,11,62,VA,19105.41,0.025,0.583
51,4,11,66,VA,55118.778,0.072,0.448
51,4,14,21,VA,5386.092,0.007,0.081
51,4,14,64,VA,12997.173,0.017,0.36
51,4,14,76,VA,33116.72,0.043,0.595
51,4,14,77,VA,1603.772,0.002,0.33
51,4,14,78,VA,59447.255,0.077,1
51,4,14,81,VA,22815.402,0.03,0.625
51,4,15,63,VA,8420.786,0.011,0.169
51,4,15,64,VA,17118.97,0.022,0.496
51,4,15,75,VA,7023.687,0.009,0.157
51,4,16,62,VA,43112.093,0.056,0.809
51,4,16,63,VA,72238.369,0.094,0.518
51,4,16,64,VA,4010.67,0.005,0.023
51,4,16,66,VA,11666.714,0.015,0.161
51,4,16,69,VA,29417.734,0.038,0.425
51,4,16,70,VA,19109.124,0.025,0.341
51,4,16,71,VA,18515.72,0.024,0.343
51,4,16,75,VA,2910.79,0.004,0.774
51,4,18,64,VA,7924.726,0.01,0.048
51,4,18,75,VA,39700.274,0.052,0.234
51,4,18,76,VA,1974.697,0.003,0.014
51,4,18,77,VA,9555.805,0.012,0.57
51,5,15,14,VA,19109.094,0.026,1
51,5,15,16,VA,31750.747,0.043,1
51,5,15,59,VA,3397.802,0.005,0.046
51,5,15,60,VA,35790.726,0.049,0.41
51,5,15,61,VA,38941.583,0.053,0.412
51,5,15,75,VA,14632.205,0.02,0.327
51,5,17,25,VA,1335.84,0.002,0.012
51,5,17,57,VA,21617.498,0.029,0.112
51,5,17,58,VA,3484.847,0.005,0.652
51,5,18,75,VA,5834.213,0.008,0.034
51,5,19,9,VA,29587.507,0.04,0.838
51,5,19,22,VA,14553.641,0.02,0.087
51,5,20,9,VA,16987.732,0.023,0.228
51,5,20,14,VA,52055.58,0.071,0.901
51,5,20,16,VA,14418.393,0.02,0.319
51,5,20,60,VA,18368.362,0.025,0.073
51,5,22,58,VA,18876.753,0.026,0.094
51,5,22,59,VA,32523,0.044,0.541
51,5,22,60,VA,23142,0.031,0.264
51,5,22,61,VA,9652,0.013,1
51,5,22,65,VA,7394.247,0.01,0.049
51,5,23,19,VA,27761.617,0.038,0.277
51,5,23,22,VA,27293.607,0.037,0.603
51,5,23,23,VA,4155.03,0.006,0.006
51,5,23,59,VA,27327.703,0.037,0.84
51,5,24,30,VA,13078,0.018,0.484
51,5,24,58,VA,19371,0.026,0.269
51,5,25,20,VA,7697.826,0.01,0.776
51,5,25,25,VA,21795.682,0.03,0.026
51,5,25,57,VA,65578.123,0.089,0.414
51,5,25,58,VA,29915.473,0.041,0.526
51,5,25,59,VA,17233.71,0.023,1
51,5,26,18,VA,7526.593,0.01,0.285
51,5,27,18,VA,37263.765,0.051,0.754
51,5,27,31,VA,11442.469,0.016,0.299
51,5,27,88,VA,4725.5,0.006,0.284
51,6,19,8,VA,19206.037,0.026,0.181
51,6,19,17,VA,26442.402,0.035,0.823
51,6,21,11,VA,82301.238,0.11,0.351
51,6,21,17,VA,27796.472,0.037,0.259
51,6,22,22,VA,22159.987,0.03,0.024
51,6,22,23,VA,32563.203,0.044,0.536
51,6,22,24,VA,21192.634,0.028,0.793
51,6,23,17,VA,18798.503,0.025,1
51,6,23,19,VA,31409.486,0.042,0.313
51,6,23,22,VA,17938.344,0.024,0.397
51,6,23,23,VA,46230.478,0.062,0.062
51,6,24,20,VA,71149.004,0.095,0.606
51,6,24,24,VA,17565.06,0.023,0.022
51,6,24,25,VA,50316.87,0.067,1
51,6,24,26,VA,4945.729,0.007,0.355
51,6,24,58,VA,13558.173,0.018,0.188
51,6,25,20,VA,2216,0.003,0.224
51,6,25,24,VA,40365,0.054,1
51,6,26,15,VA,82052.093,0.11,0.934
51,6,26,18,VA,18896.521,0.025,0.715
51,6,26,25,VA,10010.582,0.013,0.535
51,6,26,26,VA,81334.382,0.109,0.092
51,6,26,29,VA,10085.995,0.013,0.751
51,7,4,54,VA,4203.068,0.005,0.123
51,7,4,55,VA,8597.038,0.011,0.118
51,7,9,72,VA,6048.462,0.008,1
51,7,9,73,VA,3664.606,0.005,1
51,7,9,74,VA,24940.598,0.032,0.294
51,7,10,27,VA,26284.679,0.034,0.334
51,7,10,65,VA,58138.823,0.075,1
51,7,10,68,VA,30790.348,0.04,0.35
51,7,10,69,VA,5353.631,0.007,0.097
51,7,10,70,VA,6786.912,0.009,0.452
51,7,11,27,VA,58812.759,0.076,0.245
51,7,11,61,VA,12913,0.017,0.88
51,7,11,62,VA,13660.658,0.018,0.417
51,7,11,65,VA,6641.119,0.009,1
51,7,11,66,VA,17436.286,0.023,0.142
51,7,11,68,VA,12307.778,0.016,0.891
51,7,11,70,VA,18739.854,0.024,0.793
51,7,12,56,VA,31712.408,0.041,0.937
51,7,12,68,VA,4757.074,0.006,0.553
51,7,12,72,VA,79863.952,0.103,0.724
51,7,12,73,VA,81578.711,0.105,0.945
51,7,12,74,VA,4369.87,0.006,0.095
51,7,15,61,VA,15595,0.02,0.165
51,7,16,70,VA,10150.888,0.013,0.181
51,7,17,30,VA,59040.012,0.076,0.222
51,7,17,54,VA,43455.435,0.056,0.211
51,7,17,55,VA,1492.699,0.002,0.326
51,7,17,56,VA,30649.52,0.04,0.265
51,7,17,88,VA,20897.781,0.027,0.517
51,7,22,56,VA,21772.629,0.028,0.098
51,7,22,65,VA,10637.27,0.014,0.07
51,7,24,18,VA,7727.686,0.01,1
51,7,24,30,VA,12743.602,0.016,0.472
51,7,27,18,VA,6104.7,0.008,0.123
51,7,28,54,VA,3642.228,0.005,0.428
51,7,28,88,VA,12037.579,0.016,0.09
51,8,30,42,VA,9877.834,0.013,0.213
51,8,30,43,VA,23629.33,0.03,0.213
51,8,30,44,VA,28219.828,0.036,0.464
51,8,30,45,VA,88871.521,0.113,0.916
51,8,30,46,VA,17985.955,0.023,1
51,8,30,48,VA,9383.623,0.012,1
51,8,30,49,VA,36035.372,0.046,0.956
51,8,31,34,VA,1301.045,0.002,0.011
51,8,31,47,VA,63648.862,0.081,1
51,8,31,48,VA,43838.875,0.056,1
51,8,31,49,VA,27645.622,0.035,1
51,8,32,35,VA,7563.112,0.01,0.155
51,8,32,47,VA,25829.616,0.033,1
51,8,32,48,VA,29938.673,0.038,0.729
51,8,32,53,VA,8788.367,0.011,1
51,8,35,38,VA,37218.72,0.047,0.584
51,8,35,39,VA,22367.232,0.028,0.554
51,8,35,46,VA,30214.445,0.038,0.514
51,8,35,49,VA,24352.483,0.031,1
51,8,35,53,VA,54739.015,0.07,0.635
51,8,36,42,VA,4011.554,0.005,1
51,8,36,43,VA,24135.642,0.031,0.728
51,8,36,44,VA,56828.074,0.072,1
51,8,37,38,VA,1643.148,0.002,0.018
51,8,39,39,VA,30122.974,0.038,0.055
51,8,39,43,VA,37234.51,0.047,0.847
51,8,39,46,VA,41226.209,0.052,0.648
51,9,19,6,VA,28443.447,0.04,0.512
51,9,19,7,VA,34288.341,0.048,0.461
51,9,19,8,VA,43805.209,0.061,0.413
51,9,19,12,VA,545.282,0.001,1
51,9,19,17,VA,5676.917,0.008,0.177
51,9,20,5,VA,6775,0.01,1
51,9,20,6,VA,17039.157,0.024,1
51,9,20,9,VA,32585.742,0.046,0.438
51,9,20,14,VA,5716.322,0.008,0.099
51,9,20,16,VA,30762.122,0.043,0.681
51,9,21,7,VA,18030.862,0.025,0.542
51,9,21,8,VA,14608.6,0.021,0.313
51,9,21,12,VA,59938.444,0.084,0.322
51,9,21,17,VA,3448.699,0.005,0.032
51,9,23,8,VA,5158,0.007,1
51,9,25,19,VA,21113,0.03,1
51,9,38,1,VA,16398.374,0.023,0.643
51,9,38,3,VA,75181.821,0.106,0.93
51,9,38,4,VA,43871.158,0.062,0.809
51,9,38,6,VA,5710.324,0.008,0.631
51,9,38,7,VA,29268.517,0.041,0.42
51,9,38,12,VA,22420.617,0.031,1
51,9,40,1,VA,59869.84,0.084,1
51,9,40,4,VA,33301.362,0.047,1
51,9,40,5,VA,71492.846,0.1,1
51,9,40,6,VA,26961.67,0.038,1
51,10,13,10,VA,20466.846,0.025,1
51,10,13,13,VA,15547.269,0.019,0.018
51,10,13,32,VA,66268.241,0.08,0.735
51,10,13,33,VA,53501.487,0.064,0.55
51,10,13,40,VA,6340.07,0.008,0.204
51,10,13,67,VA,11118.235,0.013,0.223
51,10,13,87,VA,33986.868,0.041,0.885
51,10,27,10,VA,25035.434,0.03,0.71
51,10,27,29,VA,74919.192,0.09,1
51,10,27,33,VA,32263.361,0.039,0.355
51,10,28,13,VA,3521.632,0.004,0.125
51,10,28,40,VA,10308.983,0.012,0.105
51,10,28,87,VA,6994.573,0.008,1
51,10,29,13,VA,25118.802,0.03,0.413
51,10,29,50,VA,42443.239,0.051,0.213
51,10,29,51,VA,4041.384,0.005,0.102
51,10,31,34,VA,75512.414,0.091,0.616
51,10,31,86,VA,10573.62,0.013,0.056
51,10,32,36,VA,954.731,0.001,0.014
51,10,32,48,VA,3559.978,0.004,0.087
51,10,32,67,VA,25643.001,0.031,0.788
51,10,32,86,VA,13009.394,0.016,0.637
51,10,33,10,VA,51058.367,0.061,1
51,10,33,32,VA,32920.95,0.04,0.678
51,10,33,33,VA,8457.619,0.01,0.014
51,10,33,34,VA,2938.664,0.004,0.091
51,10,33,67,VA,9771.519,0.012,0.303
51,10,33,86,VA,17749.968,0.021,0.092
51,10,33,87,VA,56118.851,0.067,0.525
51,10,34,37,VA,3212.612,0.004,0.066
51,10,34,40,VA,7207.324,0.009,1
51,10,34,67,VA,23652.487,0.028,0.132
51,10,37,40,VA,14558.859,0.018,0.125
51,10,37,42,VA,3158.928,0.004,0.063
51,10,37,67,VA,3252.612,0.004,0.372
51,10,39,13,VA,6249.481,0.008,1
51,10,39,40,VA,16119.902,0.019,0.765
51,10,39,42,VA,14003.072,0.017,0.325
51,11,29,2,VA,13318.79,0.017,1
51,11,29,31,VA,31256.465,0.04,0.717
51,11,29,51,VA,6788.484,0.009,0.172
51,11,29,52,VA,52560.64,0.067,0.386
51,11,32,34,VA,10239.938,0.013,0.693
51,11,32,35,VA,8803.104,0.011,0.181
51,11,32,36,VA,69311.156,0.089,0.986
51,11,32,86,VA,7402.06,0.009,0.363
51,11,33,36,VA,13676.759,0.018,0.37
51,11,33,86,VA,38451.344,0.049,0.2
51,11,34,35,VA,65954.334,0.085,1
51,11,34,37,VA,45711.237,0.059,0.933
51,11,34,39,VA,12188.347,0.016,0.297
51,11,34,41,VA,31791.385,0.041,0.516
51,11,34,53,VA,10787.303,0.014,0.376
51,11,34,67,VA,6549.434,0.008,0.037
51,11,35,38,VA,11159.932,0.014,0.175
51,11,35,39,VA,11339.931,0.015,0.281
51,11,35,42,VA,10313.621,0.013,0.367
51,11,35,53,VA,7550.48,0.01,0.088
51,11,36,2,VA,31973.248,0.041,0.662
51,11,36,51,VA,11556.841,0.015,0.277
51,11,36,52,VA,34166.624,0.044,0.918
51,11,37,35,VA,2113.671,0.003,0.028
51,11,37,37,VA,35966.096,0.046,0.073
51,11,37,38,VA,34986.102,0.045,0.381
51,11,37,39,VA,6823.116,0.009,0.186
51,11,37,40,VA,30346.131,0.039,0.26
51,11,37,41,VA,53252.307,0.068,0.975
51,11,37,42,VA,13686.232,0.018,0.274
51,11,37,53,VA,3429.453,0.004,0.207
51,11,37,67,VA,5484.177,0.007,0.628
51,11,39,39,VA,2115.777,0.003,0.004
51,11,39,40,VA,1268.413,0.002,0.06
51,11,39,42,VA,29120.875,0.037,0.675
51,11,39,51,VA,18717.87,0.024,0.471
53,1,1,1,WA,108148.277,0.146,0.049
53,1,5,5,WA,16516.231,0.022,0.02
53,1,10,10,WA,20400.764,0.028,0.025
53,1,39,39,WA,102992.568,0.139,0.186
53,1,40,40,WA,28096.336,0.038,0.057
53,1,42,42,WA,106502.973,0.144,0.559
53,1,44,44,WA,125713.796,0.17,0.748
53,1,45,45,WA,125458.12,0.17,0.442
53,1,46,46,WA,22780.509,0.031,0.071
53,1,48,48,WA,83103.272,0.112,0.542
53,2,1,1,WA,43745.932,0.06,0.02
53,2,10,10,WA,125658.388,0.172,0.152
53,2,21,21,WA,127146.966,0.174,0.146
53,2,32,32,WA,51328.045,0.07,0.081
53,2,38,38,WA,151534.053,0.207,0.371
53,2,39,39,WA,47181.115,0.064,0.085
53,2,40,40,WA,118047.948,0.161,0.238
53,2,42,42,WA,41412.314,0.057,0.217
53,2,44,44,WA,25789.342,0.035,0.153
53,3,2,2,WA,318.574,0,0
53,3,14,14,WA,36629.594,0.051,0.044
53,3,17,17,WA,150668.676,0.209,0.158
53,3,18,18,WA,150654.403,0.209,0.178
53,3,19,19,WA,102930.81,0.143,0.126
53,3,20,20,WA,129672.355,0.18,0.153
53,3,49,49,WA,150684.047,0.209,1
53,4,7,7,WA,21921.958,0.031,0.028
53,4,8,8,WA,151698.605,0.212,0.17
53,4,9,9,WA,67452.601,0.094,0.089
53,4,12,12,WA,50584.363,0.071,0.059
53,4,13,13,WA,89970.69,0.126,0.103
53,4,14,14,WA,105051.34,0.147,0.126
53,4,15,15,WA,140846.364,0.197,0.173
53,4,16,16,WA,88998.048,0.124,0.106
53,5,3,3,WA,145336.592,0.206,0.157
53,5,4,4,WA,145394.843,0.206,0.159
53,5,6,6,WA,145306.937,0.205,0.18
53,5,7,7,WA,119703.964,0.169,0.152
53,5,9,9,WA,81909.663,0.116,0.108
53,5,13,13,WA,10350,0.015,0.012
53,5,16,16,WA,59203.901,0.084,0.071
53,6,19,19,WA,36202.165,0.051,0.044
53,6,23,23,WA,144690.546,0.205,0.193
53,6,24,24,WA,141134.835,0.2,0.175
53,6,26,26,WA,146516.312,0.207,0.165
53,6,27,27,WA,93079.859,0.132,0.137
53,6,28,28,WA,13474.907,0.019,0.014
53,6,29,29,WA,46836.7,0.066,0.067
53,6,35,35,WA,85433.477,0.121,0.184
53,7,11,11,WA,625.649,0.001,0.001
53,7,21,21,WA,24442.294,0.033,0.028
53,7,32,32,WA,100808.331,0.135,0.158
53,7,33,33,WA,28007.235,0.037,0.045
53,7,34,34,WA,152747.307,0.204,0.331
53,7,36,36,WA,152790.724,0.204,0.27
53,7,37,37,WA,8888.217,0.012,0.018
53,7,43,43,WA,149851.734,0.2,0.531
53,7,46,46,WA,130021.347,0.174,0.405
53,8,2,2,WA,53447.972,0.072,0.038
53,8,5,5,WA,134458.776,0.182,0.164
53,8,11,11,WA,20977.039,0.028,0.025
53,8,12,12,WA,94038.471,0.127,0.11
53,8,13,13,WA,44866,0.061,0.051
53,8,25,25,WA,14419.374,0.02,0.017
53,8,28,28,WA,11005.428,0.015,0.012
53,8,30,30,WA,50923.904,0.069,0.068
53,8,31,31,WA,129108.328,0.175,0.273
53,8,33,33,WA,821.581,0.001,0.001
53,8,41,41,WA,34582.111,0.047,0.123
53,8,45,45,WA,27384.927,0.037,0.096
53,8,47,47,WA,122349.916,0.166,0.721
53,9,5,5,WA,1774.526,0.002,0.002
53,9,11,11,WA,131248.152,0.175,0.158
53,9,27,27,WA,24289.708,0.032,0.036
53,9,30,30,WA,101681.249,0.136,0.136
53,9,33,33,WA,123925.17,0.166,0.2
53,9,37,37,WA,143841.278,0.192,0.29
53,9,41,41,WA,113716.634,0.152,0.406
53,9,41,48,WA,3875.236,0.005,1
53,9,43,43,WA,2944.556,0.004,0.01
53,9,47,47,WA,30399.617,0.041,0.179
53,9,48,48,WA,70269.684,0.094,0.458
53,10,2,2,WA,95249.44,0.131,0.067
53,10,20,20,WA,13135.734,0.018,0.016
53,10,22,22,WA,149728.824,0.205,0.164
53,10,25,25,WA,134220.511,0.184,0.159
53,10,27,27,WA,31258.404,0.043,0.046
53,10,28,28,WA,124164.966,0.17,0.13
53,10,29,29,WA,101801.018,0.14,0.146
53,10,30,30,WA,14.08,0,0
53,10,31,31,WA,20831.354,0.029,0.044
53,10,35,35,WA,58849.114,0.081,0.127
54,1,1,1,WV,36201.77,0.059,0.017
54,1,1,2,WV,18418.181,0.03,0.023
54,1,1,3,WV,37196.119,0.061,0.104
54,1,1,4,WV,7464.447,0.012,0.048
54,1,2,4,WV,27595.483,0.045,0.031
54,1,2,5,WV,16763.564,0.027,0.043
54,1,2,6,WV,17385,0.028,0.051
54,1,2,7,WV,9875,0.016,0.134
54,1,2,33,WV,3466.421,0.006,0.033
54,1,2,34,WV,470.667,0.001,1
54,1,2,50,WV,11175.72,0.018,1
54,1,2,51,WV,14985.933,0.024,0.911
54,1,3,6,WV,317.415,0.001,0.001
54,1,3,7,WV,7273.585,0.012,0.02
54,1,3,8,WV,18148.76,0.03,0.039
54,1,3,9,WV,12381.183,0.02,0.027
54,1,3,10,WV,55113.057,0.09,0.169
54,1,11,54,WV,8544.694,0.014,0.802
54,1,12,33,WV,111.024,0,0.001
54,1,12,34,WV,4200.888,0.007,0.034
54,1,12,48,WV,68400,0.111,0.728
54,1,13,49,WV,1040.208,0.002,0.004
54,1,13,50,WV,44322.072,0.072,0.187
54,1,13,51,WV,74268.361,0.121,0.528
54,1,14,47,WV,19439.04,0.032,0.142
54,1,14,48,WV,1322.177,0.002,0.005
54,1,14,49,WV,17735.007,0.029,0.064
54,1,14,51,WV,12045.958,0.02,0.044
54,1,14,52,WV,19210.437,0.031,0.141
54,1,14,53,WV,18865.523,0.031,0.157
54,1,14,54,WV,4494.119,0.007,0.221
54,1,14,56,WV,7812.699,0.013,0.217
54,1,15,54,WV,3657.132,0.006,0.098
54,1,15,56,WV,11032.607,0.018,1
54,1,15,57,WV,3601.75,0.006,0.13
54,2,2,33,WV,7336,0.012,0.07
54,2,3,9,WV,5806,0.009,0.012
54,2,3,11,WV,5339.185,0.009,0.013
54,2,4,11,WV,12322.825,0.02,0.033
54,2,4,12,WV,17793.987,0.028,0.049
54,2,4,13,WV,7904.003,0.013,0.068
54,2,4,14,WV,3629.75,0.006,0.042
54,2,4,15,WV,18866.081,0.03,0.073
54,2,4,22,WV,10275.569,0.016,0.055
54,2,4,38,WV,6571.931,0.011,1
54,2,8,13,WV,16590.945,0.027,0.192
54,2,8,35,WV,14800.846,0.024,0.131
54,2,8,36,WV,13326.838,0.021,0.115
54,2,8,37,WV,17283.892,0.028,0.565
54,2,8,38,WV,12633.824,0.02,1
54,2,8,39,WV,18497.44,0.03,0.803
54,2,8,40,WV,8779.411,0.014,0.429
54,2,11,43,WV,28705.139,0.046,0.772
54,2,11,44,WV,3246.117,0.005,0.017
54,2,11,45,WV,19654.014,0.031,0.063
54,2,11,46,WV,2058.731,0.003,0.007
54,2,11,54,WV,2113.009,0.003,0.198
54,2,11,55,WV,4937.991,0.008,1
54,2,12,32,WV,1326.113,0.002,0.008
54,2,12,33,WV,7532.887,0.012,0.037
54,2,12,34,WV,14471,0.023,0.118
54,2,12,46,WV,16309,0.026,0.175
54,2,14,55,WV,13889,0.022,1
54,2,15,57,WV,15277.304,0.024,0.552
54,2,15,58,WV,18979.238,0.03,0.67
54,2,15,59,WV,19252.93,0.031,0.258
54,2,15,60,WV,19641.746,0.031,0.225
54,2,15,61,WV,577.602,0.001,0.006
54,2,15,62,WV,14523.972,0.023,0.715
54,2,15,63,WV,656.069,0.001,0.013
54,2,15,64,WV,11001.688,0.018,0.319
54,2,16,59,WV,1098.534,0.002,0.288
54,2,16,60,WV,1406.952,0.002,0.122
54,2,16,61,WV,19534.944,0.031,0.723
54,2,16,62,WV,4870.386,0.008,0.091
54,2,16,63,WV,18700.146,0.03,0.134
54,2,16,64,WV,8936.488,0.014,0.05
54,2,16,65,WV,19240.645,0.031,0.073
54,2,16,66,WV,18556.829,0.03,0.256
54,2,16,67,WV,18570.526,0.03,0.163
54,2,17,32,WV,647.29,0.001,0.05
54,2,17,35,WV,53333.4,0.085,0.15
54,2,17,36,WV,37709.695,0.06,0.331
54,2,17,39,WV,246.954,0,0.003
54,2,17,40,WV,9988.135,0.016,0.235
54,3,4,13,WV,12943.229,0.022,0.111
54,3,4,14,WV,13881.771,0.023,0.16
54,3,5,16,WV,48891.893,0.083,0.321
54,3,5,17,WV,34852.58,0.059,0.487
54,3,5,18,WV,17547.307,0.03,0.05
54,3,5,19,WV,10523.691,0.018,0.062
54,3,6,19,WV,11083.746,0.019,0.052
54,3,6,20,WV,10130.074,0.017,0.165
54,3,6,21,WV,12023.928,0.02,0.143
54,3,6,25,WV,3071.347,0.005,0.115
54,3,6,26,WV,15187.561,0.026,0.391
54,3,6,27,WV,55721.965,0.094,1
54,3,7,16,WV,3664.768,0.006,0.005
54,3,7,19,WV,13618.782,0.023,0.045
54,3,7,20,WV,6049.264,0.01,0.022
54,3,7,21,WV,2146.132,0.004,0.009
54,3,7,22,WV,24256.995,0.041,0.263
54,3,7,23,WV,16557.325,0.028,0.34
54,3,7,24,WV,31255.698,0.053,0.11
54,3,9,21,WV,3286.948,0.006,0.016
54,3,9,24,WV,1107.539,0.002,0.013
54,3,9,25,WV,14406.275,0.024,0.141
54,3,9,26,WV,1228.286,0.002,0.008
54,3,9,27,WV,815.948,0.001,0.004
