StateFIPS,PUMA,CongressionalDistrict,StateAbbreviaiton,PUMA2k,Population2016,PUMAWgt,CDWgt
41,1310,5,OR,4101310,22744.514,0.158,0.028
41,1311,1,OR,4101311,190462.375,1,0.229
41,1312,1,OR,4101312,154151.322,1,0.185
41,1313,1,OR,4101313,120154.455,1,0.144
42,100,16,PA,4200100,100178.026,1,0.144
42,200,16,PA,4200200,176028.974,1,0.254
42,300,15,PA,4200300,40025,0.317,0.058
42,300,16,PA,4200300,86257,0.683,0.124
42,400,12,PA,4200400,16885,0.18,0.024
42,400,15,PA,4200400,77040,0.82,0.112
42,500,12,PA,4200500,108374,1,0.154
42,600,8,PA,4200600,106277.868,0.722,0.153
42,600,12,PA,4200600,40862,0.278,0.058
42,700,7,PA,4200700,57167.395,0.344,0.079
42,700,8,PA,4200700,108909.09,0.656,0.157
42,801,8,PA,4200801,108836.174,1,0.157
42,802,8,PA,4200802,102484.826,0.788,0.148
42,802,12,PA,4200802,27521,0.212,0.039
42,901,8,PA,4200901,103666.062,1,0.15
42,902,8,PA,4200902,88403.829,0.801,0.128
42,902,9,PA,4200902,22007.546,0.199,0.031
42,903,8,PA,4200903,73792.27,0.437,0.107
42,903,9,PA,4200903,94933.294,0.563,0.135
42,1000,12,PA,4201000,115248,1,0.164
42,1100,9,PA,4201100,53061.539,0.479,0.075
42,1100,12,PA,4201100,57822.461,0.521,0.082
42,1200,12,PA,4201200,196471,1,0.28
42,1300,12,PA,4201300,93549.299,0.579,0.133
42,1300,15,PA,4201300,67914.701,0.421,0.099
42,1400,15,PA,4201400,124669,1,0.181
42,1500,15,PA,4201500,98416,1,0.143
42,1600,16,PA,4201600,112913,1,0.163
42,1701,17,PA,4201701,2.003,0,0
42,1701,18,PA,4201701,102484.694,1,0.145
42,1702,17,PA,4201702,17.028,0,0
42,1702,18,PA,4201702,93688.215,1,0.133
42,1703,17,PA,4201703,96.158,0.001,0
42,1703,18,PA,4201703,109961,0.999,0.156
42,1801,17,PA,4201801,154622.515,1,0.22
42,1802,17,PA,4201802,108870.205,1,0.155
42,1803,17,PA,4201803,124522.97,1,0.177
42,1803,18,PA,4201803,27.045,0,0
42,1804,14,PA,4201804,13.628,0,0
42,1804,17,PA,4201804,46894.19,0.263,0.067
42,1804,18,PA,4201804,131159.894,0.737,0.186
42,1805,17,PA,4201805,75089.6,0.658,0.107
42,1805,18,PA,4201805,38952.117,0.342,0.055
42,1806,17,PA,4201806,8398.825,0.079,0.012
42,1806,18,PA,4201806,97524.529,0.921,0.138
42,1807,14,PA,4201807,34.069,0,0
42,1807,18,PA,4201807,133052.009,1,0.188
42,1900,15,PA,4201900,38376.082,0.205,0.056
42,1900,16,PA,4201900,130697.984,0.699,0.188
42,1900,17,PA,4201900,17772.934,0.095,0.025
42,2001,16,PA,4202001,87294,0.843,0.126
42,2001,17,PA,4202001,16231.499,0.157,0.023
42,2002,17,PA,4202002,151197.501,1,0.215
42,2101,14,PA,4202101,99822.871,1,0.144
42,2102,14,PA,4202102,149818.016,1,0.217
42,2102,18,PA,4202102,2.003,0,0
42,2103,13,PA,4202103,41460.317,0.392,0.059
42,2103,14,PA,4202103,64299.362,0.608,0.093
42,2201,14,PA,4202201,150041.148,1,0.217
42,2202,14,PA,4202202,95136.852,1,0.137
42,2300,14,PA,4202300,132742.738,1,0.192
42,2400,15,PA,4202400,152850,1,0.222
42,2501,13,PA,4202501,47047.752,0.402,0.067
42,2501,15,PA,4202501,69903.026,0.598,0.102
42,2502,13,PA,4202502,75061,0.808,0.107
42,2502,15,PA,4202502,17781.222,0.192,0.026
42,2600,13,PA,4202600,124669.422,1,0.178
42,2700,13,PA,4202700,108579.578,1,0.155
42,2801,13,PA,4202801,127452.334,1,0.182
42,2802,13,PA,4202802,128578.666,1,0.183
42,2900,9,PA,4202900,138863,1,0.197
42,3001,10,PA,4203001,140560.438,1,0.193
42,3002,10,PA,4203002,133146.562,1,0.183
42,3101,10,PA,4203101,152135.845,1,0.209
42,3102,10,PA,4203102,47232.883,0.332,0.065
42,3102,12,PA,4203102,45820,0.322,0.065
42,3102,13,PA,4203102,49137.273,0.346,0.07
42,3201,10,PA,4203201,101782.043,0.803,0.14
42,3201,11,PA,4203201,24934.917,0.197,0.034
42,3202,10,PA,4203202,29042.109,0.15,0.04
42,3202,11,PA,4203202,165064.011,0.85,0.227
42,3203,10,PA,4203203,122920.92,1,0.169
42,3301,11,PA,4203301,186098.144,1,0.255
42,3302,11,PA,4203302,167044.94,1,0.229
42,3303,11,PA,4203303,185356.916,1,0.254
42,3401,6,PA,4203401,185136.076,0.85,0.255
42,3401,9,PA,4203401,32552.461,0.15,0.046
42,3402,4,PA,4203402,18480.136,0.094,0.026
42,3402,6,PA,4203402,23359.779,0.119,0.032
42,3402,9,PA,4203402,155283.549,0.788,0.221
42,3500,9,PA,4203500,143572.032,1,0.204
42,3600,7,PA,4203600,122533.811,1,0.17
42,3701,1,PA,4203701,13.024,0,0
42,3701,7,PA,4203701,176681.104,1,0.245
42,3702,7,PA,4203702,63856.233,0.501,0.088
42,3702,8,PA,4203702,15.647,0,0
42,3702,9,PA,4203702,63594.968,0.499,0.09
42,3801,7,PA,4203801,133885.382,1,0.185
42,3802,7,PA,4203802,168484.469,1,0.233
42,3901,1,PA,4203901,214971.664,1,0.303
42,3902,1,PA,4203902,154464.58,1,0.218
42,3903,1,PA,4203903,131983.307,1,0.186
42,3904,1,PA,4203904,124966.425,1,0.176
42,4001,1,PA,4204001,7089.522,0.062,0.01
42,4001,4,PA,4204001,107524.244,0.938,0.148
42,4002,1,PA,4204002,75545.888,0.428,0.107
42,4002,4,PA,4204002,100939.135,0.572,0.139
42,4003,4,PA,4204003,190255.194,1,0.263
42,4004,4,PA,4204004,117921.73,1,0.163
42,4005,4,PA,4204005,113803.212,1,0.157
42,4006,4,PA,4204006,75689.712,0.697,0.104
42,4006,5,PA,4204006,32955.336,0.303,0.046
42,4101,2,PA,4204101,163696.084,1,0.226
42,4102,2,PA,4204102,141619.588,1,0.195
42,4103,2,PA,4204103,124613.483,1,0.172
42,4104,2,PA,4204104,88743.672,0.535,0.122
42,4104,3,PA,4204104,76986.733,0.465,0.106
42,4105,2,PA,4204105,170002.48,0.982,0.234
42,4105,3,PA,4204105,3177.857,0.018,0.004
42,4106,3,PA,4204106,139620.199,1,0.193
42,4107,2,PA,4204107,23335.104,0.2,0.032
42,4107,3,PA,4204107,93558.233,0.8,0.129
42,4108,3,PA,4204108,126501.909,1,0.174
42,4109,2,PA,4204109,13038.15,0.099,0.018
42,4109,3,PA,4204109,119205.066,0.901,0.164
42,4110,3,PA,4204110,69258.367,0.533,0.096
42,4110,5,PA,4204110,60694.696,0.467,0.085
42,4111,3,PA,4204111,96740.199,0.629,0.133
42,4111,5,PA,4204111,57080.18,0.371,0.08
42,4201,5,PA,4204201,132176.656,1,0.185
42,4202,5,PA,4204202,164502.43,1,0.23
42,4203,5,PA,4204203,147227.815,1,0.206
42,4204,5,PA,4204204,119495.099,1,0.167
42,4301,4,PA,4204301,1.027,0,0
42,4301,6,PA,4204301,157882.684,1,0.218
42,4302,6,PA,4204302,190981.81,1,0.263
42,4303,6,PA,4204303,167447.506,1,0.231
44,100,1,RI,4400100,95745.58,0.532,0.181
44,100,2,RI,4400100,84286.891,0.468,0.16
44,200,1,RI,4400200,47562.863,0.301,0.09
44,200,2,RI,4400200,110376.34,0.699,0.21
44,300,1,RI,4400300,75416.822,0.647,0.142
44,300,2,RI,4400300,41090.302,0.353,0.078
44,400,1,RI,4400400,179194.203,1,0.338
44,500,1,RI,4400500,131851,1,0.249
44,600,2,RI,4400600,164614,1,0.313
44,700,2,RI,4400700,126288,1,0.24
45,100,3,SC,4500100,199224.303,1,0.293
45,201,3,SC,4500201,9318.184,0.032,0.014
45,201,4,SC,4500201,282022.618,0.968,0.393
45,202,3,SC,4500202,51423.551,0.248,0.076
45,202,4,SC,4500202,156001.647,0.752,0.217
45,301,4,SC,4500301,122376.332,1,0.17
45,302,4,SC,4500302,158077.028,0.883,0.22
45,302,5,SC,4500302,21009.641,0.117,0.03
45,400,5,SC,4500400,116500,1,0.165
45,500,5,SC,4500500,258526,1,0.366
45,600,3,SC,4500600,73359.709,0.575,0.108
45,600,5,SC,4500600,54149.291,0.425,0.077
45,700,3,SC,4500700,196562.697,1,0.289
45,800,2,SC,4500800,14.179,0,0
45,800,3,SC,4500800,151203,1,0.222
45,900,2,SC,4500900,167458,1,0.238
45,1001,2,SC,4501001,119564.007,1,0.17
45,1002,2,SC,4501002,166150.984,1,0.237
45,1100,2,SC,4501100,53096.258,0.412,0.076
45,1100,6,SC,4501100,75714.118,0.588,0.11
45,1200,2,SC,4501200,155303.2,0.552,0.221
45,1200,6,SC,4501200,125902.254,0.448,0.183
45,1300,5,SC,4501300,171326,0.788,0.243
45,1300,7,SC,4501300,46013,0.212,0.065
45,1400,7,SC,4501400,125030.147,1,0.176
45,1500,7,SC,4501500,322314.469,1,0.454
45,1600,6,SC,4501600,15243.021,0.089,0.022
45,1600,7,SC,4501600,155231.831,0.911,0.219
45,1700,5,SC,4501700,84839.602,0.79,0.12
45,1700,6,SC,4501700,22556.398,0.21,0.033
45,1800,2,SC,4501800,40905.077,0.244,0.058
45,1800,6,SC,4501800,126677.923,0.756,0.184
45,1900,1,SC,4501900,167277.434,0.79,0.222
45,1900,6,SC,4501900,44336.566,0.21,0.064
45,2000,1,SC,4502000,131079.251,0.685,0.174
45,2000,6,SC,4502000,60312.548,0.315,0.088
45,2101,1,SC,4502101,116651.9,0.536,0.155
45,2101,6,SC,4502101,100910.623,0.464,0.147
45,2102,1,SC,4502102,162314.25,0.905,0.215
45,2102,6,SC,4502102,17045.43,0.095,0.025
45,2200,1,SC,4502200,177537.212,0.842,0.235
45,2200,6,SC,4502200,33226.785,0.158,0.048
45,2300,6,SC,4502300,65906,0.518,0.096
45,2300,7,SC,4502300,61426.531,0.482,0.087
46,100,0,SD,4600100,134653,1,0.156
46,200,0,SD,4600200,108854.746,1,0.126
46,300,0,SD,4600300,105331,1,0.122
46,400,0,SD,4600400,115582,1,0.134
46,500,0,SD,4600500,99293,1,0.115
46,600,0,SD,4600600,148263.873,1,0.171
46,700,0,SD,4600700,153476.127,1,0.177
47,100,8,TN,4700100,173165,1,0.247
47,200,7,TN,4700200,55584.737,0.479,0.073
47,200,8,TN,4700200,60494.263,0.521,0.086
47,300,7,TN,4700300,195734,1,0.256
47,400,5,TN,4700400,81520.375,0.506,0.106
47,400,6,TN,4700400,79693.582,0.494,0.105
47,501,6,TN,4700501,155839.688,1,0.206
47,502,5,TN,4700502,15.29,0,0
47,502,6,TN,4700502,157005.355,1,0.207
47,600,4,TN,4700600,45757.919,0.234,0.059
47,600,6,TN,4700600,149547.081,0.766,0.197
47,700,1,TN,4700700,6577,0.054,0.009
47,700,2,TN,4700700,37429.871,0.308,0.051
47,700,3,TN,4700700,77542.129,0.638,0.107
47,801,1,TN,4700801,106246.206,1,0.149
47,802,1,TN,4700802,106983.794,1,0.15
47,900,1,TN,4700900,160590,1,0.225
47,1000,1,TN,4701000,127440,1,0.178
47,1100,1,TN,4701100,99004,0.811,0.139
47,1100,2,TN,4701100,23072,0.189,0.031
47,1200,1,TN,4701200,107880.495,0.718,0.151
47,1200,2,TN,4701200,42327.505,0.282,0.057
47,1301,2,TN,4701301,254132.133,1,0.344
47,1302,2,TN,4701302,16513.476,0.148,0.022
47,1302,3,TN,4701302,95076,0.852,0.131
47,1400,2,TN,4701400,185486.391,1,0.251
47,1500,2,TN,4701500,128670,1,0.174
47,1600,2,TN,4701600,51454,0.342,0.07
47,1600,3,TN,4701600,98844,0.658,0.136
47,1700,3,TN,4701700,98676.857,0.567,0.136
47,1700,4,TN,4701700,75435.143,0.433,0.098
47,1800,3,TN,4701800,177534.113,1,0.244
47,1900,3,TN,4701900,180197.508,1,0.248
47,2000,3,TN,4702000,6.379,0,0
47,2000,4,TN,4702000,115854,1,0.15
47,2100,6,TN,4702100,161239,1,0.213
47,2201,5,TN,4702201,170235.085,1,0.222
47,2202,5,TN,4702202,114195.201,1,0.149
47,2203,5,TN,4702203,154708.434,1,0.202
47,2204,5,TN,4702204,125280.205,1,0.164
47,2205,5,TN,4702205,119975.785,1,0.157
47,2300,4,TN,4702300,308251,1,0.4
47,2400,7,TN,4702400,219107,1,0.287
47,2500,4,TN,4702500,81668,0.599,0.106
47,2500,6,TN,4702500,54682,0.401,0.072
47,2600,4,TN,4702600,142953.444,0.844,0.186
47,2600,7,TN,4702600,26426.556,0.156,0.035
47,2700,7,TN,4702700,133264,1,0.174
47,2800,7,TN,4702800,116556.644,0.867,0.153
47,2800,8,TN,4702800,17853,0.133,0.025
47,2900,7,TN,4702900,17536.356,0.152,0.023
47,2900,8,TN,4702900,97663,0.848,0.139
47,3000,8,TN,4703000,127666,1,0.182
47,3101,9,TN,4703101,144040.517,1,0.203
47,3102,8,TN,4703102,19419.597,0.152,0.028
47,3102,9,TN,4703102,108449.509,0.848,0.153
47,3103,9,TN,4703103,127041.947,1,0.179
47,3104,8,TN,4703104,12343.912,0.105,0.018
47,3104,9,TN,4703104,105694.999,0.895,0.149
47,3105,9,TN,4703105,89564.895,1,0.126
47,3201,8,TN,4703201,103236.694,0.527,0.147
47,3201,9,TN,4703201,92586.393,0.473,0.13
47,3202,8,TN,4703202,89190.104,0.675,0.127
47,3202,9,TN,4703202,43034.432,0.325,0.061
48,100,13,TX,4800100,166539,0.905,0.235
48,100,19,TX,4800100,17445,0.095,0.024
48,200,13,TX,4800200,120832,1,0.17
48,300,13,TX,4800300,132501,1,0.187
48,400,13,TX,4800400,6070.114,0.047,0.009
48,400,19,TX,4800400,123787.886,0.953,0.17
48,501,19,TX,4800501,121777.294,1,0.167
48,502,19,TX,4800502,181359.706,1,0.249
48,600,12,TX,4800600,25421.986,0.162,0.033
48,600,13,TX,4800600,113001.815,0.722,0.159
48,600,19,TX,4800600,18152,0.116,0.025
48,700,13,TX,4800700,131838,1,0.186
48,800,4,TX,4800800,128235,0.766,0.174
48,800,13,TX,4800800,39263.957,0.234,0.055
48,900,4,TX,4800900,126104,1,0.171
48,1000,4,TX,4801000,159405,1,0.216
48,1100,4,TX,4801100,124235,1,0.168
48,1200,1,TX,4801200,29205.259,0.168,0.041
48,1200,4,TX,4801200,62703.741,0.361,0.085
48,1200,5,TX,4801200,81970,0.471,0.11
48,1300,1,TX,4801300,190279,1,0.265
48,1400,1,TX,4801400,225290,1,0.313
48,1500,1,TX,4801500,76224,0.596,0.106
48,1500,5,TX,4801500,51668,0.404,0.069
48,1600,1,TX,4801600,44202,0.384,0.061
48,1600,36,TX,4801600,70971,0.616,0.094
48,1700,1,TX,4801700,153597,1,0.214
48,1800,5,TX,4801800,137731.192,1,0.184
48,1900,6,TX,4801900,48523,0.337,0.063
48,1900,17,TX,4801900,60361.039,0.419,0.079
48,1900,25,TX,4801900,35077,0.244,0.045
48,2000,4,TX,4802000,93978,0.443,0.127
48,2000,5,TX,4802000,118253.808,0.557,0.158
48,2101,3,TX,4802101,275142.381,0.863,0.328
48,2101,4,TX,4802101,43471.093,0.136,0.059
48,2101,32,TX,4802101,79.265,0,0
48,2102,3,TX,4802102,257438.563,0.818,0.307
48,2102,32,TX,4802102,57156.393,0.182,0.075
48,2103,3,TX,4802103,167242.89,1,0.199
48,2104,3,TX,4802104,139054.415,1,0.166
48,2201,24,TX,4802201,87675.109,0.223,0.112
48,2201,26,TX,4802201,305802.944,0.777,0.366
48,2202,12,TX,4802202,52.4,0,0
48,2202,24,TX,4802202,50359.027,0.122,0.064
48,2202,26,TX,4802202,363223.682,0.878,0.435
48,2301,24,TX,4802301,3937.276,0.036,0.005
48,2301,30,TX,4802301,71015.587,0.654,0.094
48,2301,33,TX,4802301,33650.064,0.31,0.044
48,2302,5,TX,4802302,2089.877,0.015,0.003
48,2302,30,TX,4802302,50077.672,0.351,0.066
48,2302,32,TX,4802302,90595.407,0.635,0.118
48,2303,5,TX,4802303,15999.194,0.094,0.021
48,2303,30,TX,4802303,154234.445,0.906,0.203
48,2304,5,TX,4802304,85080.394,0.432,0.114
48,2304,30,TX,4802304,35531.171,0.18,0.047
48,2304,32,TX,4802304,76237.017,0.387,0.1
48,2305,24,TX,4802305,48215.05,0.329,0.062
48,2305,32,TX,4802305,98245.966,0.671,0.128
48,2306,5,TX,4802306,36006.341,0.192,0.048
48,2306,24,TX,4802306,12002.114,0.064,0.015
48,2306,30,TX,4802306,7703.839,0.041,0.01
48,2306,32,TX,4802306,88422.892,0.472,0.116
48,2306,33,TX,4802306,43017.541,0.23,0.056
48,2307,30,TX,4802307,52335,0.353,0.069
48,2307,33,TX,4802307,95827.711,0.647,0.125
48,2308,30,TX,4802308,160342.062,0.759,0.211
48,2308,33,TX,4802308,50946.461,0.241,0.066
48,2309,5,TX,4802309,11686.784,0.089,0.016
48,2309,32,TX,4802309,119250.209,0.911,0.156
48,2310,5,TX,4802310,9430.543,0.079,0.013
48,2310,32,TX,4802310,110511.217,0.921,0.144
48,2311,24,TX,4802311,140873.151,0.599,0.18
48,2311,33,TX,4802311,94311.952,0.401,0.123
48,2312,5,TX,4802312,156301.488,0.943,0.209
48,2312,32,TX,4802312,9446.853,0.057,0.012
48,2313,30,TX,4802313,75605.27,0.531,0.1
48,2313,33,TX,4802313,66654.246,0.469,0.087
48,2314,5,TX,4802314,31635.214,0.13,0.042
48,2314,30,TX,4802314,152651.271,0.629,0.201
48,2314,32,TX,4802314,58438.267,0.241,0.076
48,2315,5,TX,4802315,8986.906,0.04,0.012
48,2315,24,TX,4802315,154694.392,0.682,0.198
48,2315,26,TX,4802315,914.457,0.004,0.001
48,2315,32,TX,4802315,56529.977,0.249,0.074
48,2315,33,TX,4802315,5548.721,0.024,0.007
48,2400,6,TX,4802400,168499,1,0.217
48,2501,6,TX,4802501,28527.778,0.179,0.037
48,2501,12,TX,4802501,8383.965,0.053,0.011
48,2501,24,TX,4802501,55271.734,0.347,0.071
48,2501,33,TX,4802501,67031.583,0.421,0.087
48,2502,6,TX,4802502,1941.022,0.013,0.003
48,2502,12,TX,4802502,27903.44,0.193,0.036
48,2502,33,TX,4802502,114733.221,0.794,0.149
48,2503,6,TX,4802503,45295.708,0.175,0.058
48,2503,12,TX,4802503,201510.602,0.778,0.259
48,2503,33,TX,4802503,12332.901,0.048,0.016
48,2504,12,TX,4802504,183526.328,0.607,0.236
48,2504,26,TX,4802504,47641.434,0.158,0.057
48,2504,33,TX,4802504,71230.254,0.236,0.093
48,2505,6,TX,4802505,101285.43,0.619,0.131
48,2505,33,TX,4802505,62360.198,0.381,0.081
48,2506,6,TX,4802506,231395.2,0.926,0.298
48,2506,33,TX,4802506,18475.94,0.074,0.024
48,2507,12,TX,4802507,19474.88,0.119,0.025
48,2507,24,TX,4802507,144107.2,0.881,0.184
48,2508,6,TX,4802508,149974.86,0.801,0.193
48,2508,12,TX,4802508,20.068,0,0
48,2508,25,TX,4802508,7876.69,0.042,0.01
48,2508,33,TX,4802508,29381.783,0.157,0.038
48,2509,12,TX,4802509,85022.546,0.355,0.109
48,2509,24,TX,4802509,83983.469,0.351,0.108
48,2509,26,TX,4802509,69118.655,0.289,0.083
48,2509,33,TX,4802509,1337.867,0.006,0.002
48,2510,12,TX,4802510,74413.262,0.598,0.096
48,2510,26,TX,4802510,47972.556,0.386,0.057
48,2510,33,TX,4802510,2011.26,0.016,0.003
48,2511,6,TX,4802511,316.628,0.002,0
48,2511,12,TX,4802511,151494.618,0.998,0.195
48,2600,25,TX,4802600,163274,1,0.211
48,2700,11,TX,4802700,124815.855,0.73,0.164
48,2700,25,TX,4802700,46150.145,0.27,0.06
48,2800,11,TX,4802800,44284.279,0.383,0.058
48,2800,19,TX,4802800,71307.721,0.617,0.098
48,2900,19,TX,4802900,136535,1,0.188
48,3000,11,TX,4803000,121650,1,0.159
48,3100,11,TX,4803100,56628,0.506,0.074
48,3100,19,TX,4803100,37341,0.334,0.051
48,3100,23,TX,4803100,17881,0.16,0.024
48,3200,11,TX,4803200,162565,1,0.213
48,3300,11,TX,4803300,157462,1,0.206
48,3400,11,TX,4803400,17760,0.149,0.023
48,3400,19,TX,4803400,20478,0.172,0.028
48,3400,23,TX,4803400,80748,0.679,0.107
48,3501,16,TX,4803501,138605.228,1,0.19
48,3502,16,TX,4803502,115059.921,1,0.157
48,3503,16,TX,4803503,114723.978,1,0.157
48,3504,16,TX,4803504,212133.815,0.704,0.29
48,3504,23,TX,4803504,89289.647,0.296,0.119
48,3505,16,TX,4803505,150480.443,0.895,0.206
48,3505,23,TX,4803505,17624.967,0.105,0.023
48,3600,11,TX,4803600,77904,0.473,0.102
48,3600,21,TX,4803600,11392,0.069,0.014
48,3600,25,TX,4803600,75307,0.458,0.097
48,3701,31,TX,4803701,139594.46,1,0.168
48,3702,25,TX,4803702,34323.647,0.202,0.044
48,3702,31,TX,4803702,135218.555,0.798,0.163
48,3703,25,TX,4803703,78138.006,0.737,0.101
48,3703,31,TX,4803703,27822.332,0.263,0.033
48,3801,17,TX,4803801,109383.703,1,0.144
48,3802,17,TX,4803802,138550.297,1,0.182
48,3900,8,TX,4803900,48676.98,0.308,0.06
48,3900,10,TX,4803900,64814,0.409,0.082
48,3900,17,TX,4803900,44786.661,0.283,0.059
48,4000,17,TX,4804000,220417,1,0.29
48,4100,8,TX,4804100,136387,0.74,0.168
48,4100,36,TX,4804100,47912.835,0.26,0.063
48,4200,36,TX,4804200,141286,1,0.187
48,4300,14,TX,4804300,119424.223,1,0.157
48,4400,14,TX,4804400,135254.777,1,0.178
48,4501,8,TX,4804501,230448.855,1,0.284
48,4502,8,TX,4804502,167130.858,0.579,0.206
48,4502,36,TX,4804502,121606.165,0.421,0.161
48,4503,8,TX,4804503,158631.608,0.76,0.195
48,4503,10,TX,4804503,50115,0.24,0.064
48,4601,18,TX,4804601,44874.636,0.336,0.057
48,4601,29,TX,4804601,88724.169,0.664,0.113
48,4602,18,TX,4804602,72078.013,0.457,0.092
48,4602,29,TX,4804602,85559.134,0.543,0.109
48,4603,2,TX,4804603,71000.196,0.515,0.091
48,4603,18,TX,4804603,60699.812,0.44,0.077
48,4603,29,TX,4804603,6251.561,0.045,0.008
48,4604,2,TX,4804604,1547.749,0.01,0.002
48,4604,7,TX,4804604,161239.589,0.99,0.206
48,4604,9,TX,4804604,106.548,0.001,0
48,4605,2,TX,4804605,93634.348,0.67,0.12
48,4605,7,TX,4804605,17000.568,0.122,0.022
48,4605,18,TX,4804605,29021.421,0.208,0.037
48,4606,2,TX,4804606,6996.276,0.049,0.009
48,4606,18,TX,4804606,114780.192,0.798,0.147
48,4606,29,TX,4804606,21999.35,0.153,0.028
48,4607,2,TX,4804607,44148.989,0.254,0.056
48,4607,7,TX,4804607,15275.613,0.088,0.019
48,4607,9,TX,4804607,49827.434,0.287,0.062
48,4607,18,TX,4804607,64284.31,0.37,0.082
48,4608,7,TX,4804608,14008.253,0.093,0.018
48,4608,9,TX,4804608,111983.028,0.747,0.139
48,4608,18,TX,4804608,17860.803,0.119,0.023
48,4608,29,TX,4804608,6106.88,0.041,0.008
48,4609,7,TX,4804609,28038.937,0.218,0.036
48,4609,9,TX,4804609,100728.199,0.782,0.125
48,4610,7,TX,4804610,45637.295,0.317,0.058
48,4610,9,TX,4804610,98393.116,0.683,0.122
48,4611,9,TX,4804611,14057.601,0.098,0.017
48,4611,18,TX,4804611,16382.59,0.115,0.021
48,4611,29,TX,4804611,112595.398,0.787,0.144
48,4612,2,TX,4804612,27247.117,0.175,0.035
48,4612,7,TX,4804612,67490.843,0.434,0.086
48,4612,9,TX,4804612,60945.433,0.391,0.076
48,4613,7,TX,4804613,57775.912,0.382,0.074
48,4613,9,TX,4804613,93648.928,0.618,0.116
48,4614,36,TX,4804614,177894.718,1,0.235
48,4615,2,TX,4804615,13986.943,0.074,0.018
48,4615,18,TX,4804615,111200.181,0.585,0.142
48,4615,29,TX,4804615,64922.476,0.342,0.083
48,4616,2,TX,4804616,84285.045,0.481,0.108
48,4616,18,TX,4804616,90917.935,0.519,0.116
48,4617,2,TX,4804617,75749.992,0.233,0.097
48,4617,7,TX,4804617,89610.199,0.276,0.114
48,4617,8,TX,4804617,22131.694,0.068,0.027
48,4617,10,TX,4804617,137451.355,0.423,0.175
48,4618,2,TX,4804618,118239.076,0.414,0.151
48,4618,7,TX,4804618,156041.171,0.547,0.199
48,4618,10,TX,4804618,875.936,0.003,0.001
48,4618,18,TX,4804618,10142.244,0.036,0.013
48,4619,2,TX,4804619,90.846,0,0
48,4619,7,TX,4804619,93892.306,0.379,0.12
48,4619,9,TX,4804619,65411.475,0.264,0.081
48,4619,10,TX,4804619,88409.011,0.357,0.112
48,4620,2,TX,4804620,28.039,0,0
48,4620,7,TX,4804620,37383.754,0.244,0.048
48,4620,9,TX,4804620,17434.611,0.114,0.022
48,4620,22,TX,4804620,68314.066,0.445,0.081
48,4620,29,TX,4804620,19092.273,0.124,0.024
48,4620,36,TX,4804620,11159.497,0.073,0.015
48,4621,2,TX,4804621,132984.192,0.488,0.17
48,4621,8,TX,4804621,48624.003,0.178,0.06
48,4621,10,TX,4804621,51562.484,0.189,0.066
48,4621,18,TX,4804621,39357.695,0.144,0.05
48,4622,2,TX,4804622,16985.988,0.074,0.022
48,4622,18,TX,4804622,12283.298,0.053,0.016
48,4622,29,TX,4804622,123255.802,0.534,0.157
48,4622,36,TX,4804622,78118.722,0.339,0.103
48,4623,2,TX,4804623,96469.645,0.364,0.123
48,4623,18,TX,4804623,99511.309,0.375,0.127
48,4623,29,TX,4804623,69381.789,0.261,0.089
48,4624,9,TX,4804624,7214.979,0.041,0.009
48,4624,22,TX,4804624,44694.066,0.252,0.053
48,4624,29,TX,4804624,76920.898,0.433,0.098
48,4624,36,TX,4804624,48787.75,0.275,0.065
48,4625,29,TX,4804625,108584.709,0.65,0.139
48,4625,36,TX,4804625,58575.582,0.35,0.077
48,4701,9,TX,4804701,86191.792,0.18,0.107
48,4701,22,TX,4804701,392510.238,0.82,0.463
48,4702,9,TX,4804702,98569.484,0.375,0.123
48,4702,22,TX,4804702,163965.486,0.625,0.193
48,4801,14,TX,4804801,154729.444,1,0.204
48,4801,22,TX,4804801,66.73,0,0
48,4802,14,TX,4804802,20453.25,0.103,0.027
48,4802,22,TX,4804802,178945.576,0.897,0.211
48,4901,14,TX,4804901,121159.689,1,0.16
48,4902,14,TX,4804902,208271.311,1,0.274
48,5000,10,TX,4805000,21019,0.176,0.027
48,5000,27,TX,4805000,98731,0.824,0.134
48,5100,10,TX,4805100,85742.244,0.449,0.109
48,5100,17,TX,4805100,30659.564,0.161,0.04
48,5100,27,TX,4805100,55284.259,0.289,0.075
48,5100,35,TX,4805100,19282.933,0.101,0.024
48,5201,31,TX,4805201,284067.139,1,0.342
48,5202,10,TX,4805202,2.502,0,0
48,5202,31,TX,4805202,244644.607,1,0.294
48,5301,10,TX,4805301,103624.338,0.481,0.132
48,5301,17,TX,4805301,38785.213,0.18,0.051
48,5301,25,TX,4805301,30308.998,0.141,0.039
48,5301,35,TX,4805301,42885.739,0.199,0.053
48,5302,21,TX,4805302,82777.462,0.403,0.103
48,5302,25,TX,4805302,38467.897,0.187,0.05
48,5302,35,TX,4805302,84266.859,0.41,0.103
48,5303,10,TX,4805303,3465.893,0.015,0.004
48,5303,21,TX,4805303,96451.345,0.416,0.119
48,5303,25,TX,4805303,53721.337,0.232,0.069
48,5303,35,TX,4805303,78110.216,0.337,0.096
48,5304,10,TX,4805304,109605.345,0.55,0.139
48,5304,17,TX,4805304,26048.057,0.131,0.034
48,5304,21,TX,4805304,10422.267,0.052,0.013
48,5304,25,TX,4805304,53174.522,0.267,0.069
